Time of Node:2020-10-29 16:17:18 ,Current time:2020-10-29 16:17:18,Infared temp: 86 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: True , time : 0.000000s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 87 Node temp: 82 Source: 1 Coordinate: (0,1) Alert: True , time : 0.734585s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 70 Node temp: 88 Source: 15 Coordinate: (3,3) Alert: False , time : 1.137225s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 76 Node temp: 86 Source: 1 Coordinate: (0,1) Alert: False , time : 0.740306s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 72 Node temp: 84 Source: 15 Coordinate: (3,3) Alert: False , time : 1.143038s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 84 Node temp: 87 Source: 15 Coordinate: (3,3) Alert: True , time : 0.776039s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 76 Node temp: 82 Source: 2 Coordinate: (0,2) Alert: False , time : 1.611288s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 85 Node temp: 87 Source: 3 Coordinate: (0,3) Alert: True , time : 1.609254s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 77 Node temp: 85 Source: 4 Coordinate: (1,0) Alert: False , time : 1.559494s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 86 Node temp: 84 Source: 5 Coordinate: (1,1) Alert: True , time : 1.576581s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 90 Node temp: 81 Source: 7 Coordinate: (1,3) Alert: True , time : 1.591174s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 72 Node temp: 85 Source: 8 Coordinate: (2,0) Alert: False , time : 1.591143s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 78 Node temp: 87 Source: 9 Coordinate: (2,1) Alert: False , time : 1.615094s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 82 Node temp: 82 Source: 10 Coordinate: (2,2) Alert: True , time : 1.639964s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 81 Node temp: 90 Source: 11 Coordinate: (2,3) Alert: True , time : 1.597019s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 78 Node temp: 89 Source: 12 Coordinate: (3,0) Alert: False , time : 1.608815s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 85 Node temp: 89 Source: 13 Coordinate: (3,1) Alert: True , time : 1.615243s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 81 Node temp: 85 Source: 14 Coordinate: (3,2) Alert: True , time : 1.643385s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 83 Node temp: 86 Source: 2 Coordinate: (0,2) Alert: True , time : 1.642855s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 80 Node temp: 87 Source: 3 Coordinate: (0,3) Alert: False , time : 1.643405s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 76 Node temp: 90 Source: 4 Coordinate: (1,0) Alert: False , time : 1.607445s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 77 Node temp: 86 Source: 5 Coordinate: (1,1) Alert: False , time : 1.610616s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 77 Node temp: 83 Source: 7 Coordinate: (1,3) Alert: False , time : 1.619526s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 79 Node temp: 86 Source: 8 Coordinate: (2,0) Alert: False , time : 1.618916s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 75 Node temp: 83 Source: 9 Coordinate: (2,1) Alert: False , time : 1.657546s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 75 Node temp: 87 Source: 10 Coordinate: (2,2) Alert: False , time : 1.652997s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 86 Node temp: 85 Source: 12 Coordinate: (3,0) Alert: True , time : 1.643678s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 82 Node temp: 83 Source: 13 Coordinate: (3,1) Alert: True , time : 1.658805s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 90 Node temp: 90 Source: 14 Coordinate: (3,2) Alert: True , time : 1.665246s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 87 Node temp: 89 Source: 2 Coordinate: (0,2) Alert: True , time : 1.673866s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 85 Node temp: 84 Source: 3 Coordinate: (0,3) Alert: True , time : 1.673781s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 87 Node temp: 82 Source: 4 Coordinate: (1,0) Alert: True , time : 1.620702s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 85 Node temp: 81 Source: 5 Coordinate: (1,1) Alert: True , time : 1.638826s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 70 Node temp: 83 Source: 7 Coordinate: (1,3) Alert: False , time : 1.655005s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 76 Node temp: 84 Source: 8 Coordinate: (2,0) Alert: False , time : 1.636354s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 79 Node temp: 84 Source: 9 Coordinate: (2,1) Alert: False , time : 1.666950s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 87 Node temp: 87 Source: 10 Coordinate: (2,2) Alert: True , time : 1.657567s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 73 Node temp: 87 Source: 12 Coordinate: (3,0) Alert: False , time : 1.670924s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 73 Node temp: 88 Source: 13 Coordinate: (3,1) Alert: False , time : 1.672464s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 77 Node temp: 85 Source: 14 Coordinate: (3,2) Alert: False , time : 1.692524s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 76 Node temp: 84 Source: 2 Coordinate: (0,2) Alert: False , time : 1.705403s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 78 Node temp: 86 Source: 3 Coordinate: (0,3) Alert: False , time : 1.693640s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 79 Node temp: 88 Source: 4 Coordinate: (1,0) Alert: False , time : 1.274320s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 80 Node temp: 90 Source: 5 Coordinate: (1,1) Alert: False , time : 1.676667s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 76 Node temp: 83 Source: 7 Coordinate: (1,3) Alert: False , time : 1.685254s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 71 Node temp: 86 Source: 8 Coordinate: (2,0) Alert: False , time : 1.674505s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 71 Node temp: 90 Source: 9 Coordinate: (2,1) Alert: False , time : 1.700820s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 80 Node temp: 89 Source: 10 Coordinate: (2,2) Alert: False , time : 1.701928s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 80 Node temp: 83 Source: 12 Coordinate: (3,0) Alert: False , time : 1.714226s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 74 Node temp: 84 Source: 13 Coordinate: (3,1) Alert: False , time : 1.703230s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 79 Node temp: 83 Source: 14 Coordinate: (3,2) Alert: False , time : 1.725805s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 70 Node temp: 82 Source: 2 Coordinate: (0,2) Alert: False , time : 1.743810s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 72 Node temp: 81 Source: 3 Coordinate: (0,3) Alert: False , time : 1.725197s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 86 Node temp: 83 Source: 4 Coordinate: (1,0) Alert: True , time : 1.311573s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 82 Node temp: 84 Source: 5 Coordinate: (1,1) Alert: True , time : 1.716726s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 74 Node temp: 86 Source: 7 Coordinate: (1,3) Alert: False , time : 1.730569s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 76 Node temp: 82 Source: 8 Coordinate: (2,0) Alert: False , time : 1.329289s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 75 Node temp: 82 Source: 9 Coordinate: (2,1) Alert: False , time : 1.746001s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 74 Node temp: 89 Source: 10 Coordinate: (2,2) Alert: False , time : 1.734599s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 76 Node temp: 84 Source: 12 Coordinate: (3,0) Alert: False , time : 1.745794s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 76 Node temp: 83 Source: 13 Coordinate: (3,1) Alert: False , time : 1.734557s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 87 Node temp: 84 Source: 14 Coordinate: (3,2) Alert: True , time : 1.760040s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 74 Node temp: 81 Source: 2 Coordinate: (0,2) Alert: False , time : 1.388102s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 84 Node temp: 88 Source: 3 Coordinate: (0,3) Alert: True , time : 1.764507s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 82 Node temp: 86 Source: 4 Coordinate: (1,0) Alert: True , time : 1.358808s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 75 Node temp: 84 Source: 5 Coordinate: (1,1) Alert: False , time : 1.362305s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 89 Node temp: 81 Source: 7 Coordinate: (1,3) Alert: True , time : 1.761135s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 83 Node temp: 82 Source: 8 Coordinate: (2,0) Alert: True , time : 1.367068s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 74 Node temp: 87 Source: 9 Coordinate: (2,1) Alert: False , time : 1.778355s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 83 Node temp: 82 Source: 10 Coordinate: (2,2) Alert: True , time : 1.766257s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 80 Node temp: 89 Source: 12 Coordinate: (3,0) Alert: False , time : 1.790984s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 88 Node temp: 82 Source: 13 Coordinate: (3,1) Alert: True , time : 1.394510s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 74 Node temp: 90 Source: 14 Coordinate: (3,2) Alert: False , time : 1.805813s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 86 Node temp: 83 Source: 2 Coordinate: (0,2) Alert: True , time : 1.435854s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 73 Node temp: 86 Source: 3 Coordinate: (0,3) Alert: False , time : 1.411392s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 77 Node temp: 81 Source: 4 Coordinate: (1,0) Alert: False , time : 1.399539s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 77 Node temp: 90 Source: 5 Coordinate: (1,1) Alert: False , time : 1.411040s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 77 Node temp: 85 Source: 7 Coordinate: (1,3) Alert: False , time : 1.806576s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 75 Node temp: 88 Source: 8 Coordinate: (2,0) Alert: False , time : 1.417761s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 73 Node temp: 84 Source: 9 Coordinate: (2,1) Alert: False , time : 1.434285s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 84 Node temp: 90 Source: 10 Coordinate: (2,2) Alert: True , time : 1.429207s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 88 Node temp: 87 Source: 12 Coordinate: (3,0) Alert: True , time : 1.827401s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 71 Node temp: 87 Source: 13 Coordinate: (3,1) Alert: False , time : 1.435373s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 87 Node temp: 89 Source: 14 Coordinate: (3,2) Alert: True , time : 1.848614s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 77 Node temp: 84 Source: 2 Coordinate: (0,2) Alert: False , time : 1.485365s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 84 Node temp: 88 Source: 3 Coordinate: (0,3) Alert: True , time : 1.459924s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 76 Node temp: 83 Source: 4 Coordinate: (1,0) Alert: False , time : 1.446519s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 82 Node temp: 90 Source: 5 Coordinate: (1,1) Alert: True , time : 1.450601s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 75 Node temp: 83 Source: 7 Coordinate: (1,3) Alert: False , time : 1.456375s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 78 Node temp: 88 Source: 8 Coordinate: (2,0) Alert: False , time : 1.455405s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 72 Node temp: 90 Source: 9 Coordinate: (2,1) Alert: False , time : 1.480426s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 84 Node temp: 82 Source: 10 Coordinate: (2,2) Alert: True , time : 1.476254s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 80 Node temp: 82 Source: 12 Coordinate: (3,0) Alert: False , time : 1.480800s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 83 Node temp: 81 Source: 13 Coordinate: (3,1) Alert: True , time : 1.482290s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 70 Node temp: 89 Source: 14 Coordinate: (3,2) Alert: False , time : 1.886136s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 83 Node temp: 85 Source: 2 Coordinate: (0,2) Alert: True , time : 1.522267s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 79 Node temp: 86 Source: 3 Coordinate: (0,3) Alert: False , time : 1.497060s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 72 Node temp: 85 Source: 4 Coordinate: (1,0) Alert: False , time : 1.483375s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 83 Node temp: 82 Source: 5 Coordinate: (1,1) Alert: True , time : 1.487534s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 85 Node temp: 87 Source: 7 Coordinate: (1,3) Alert: True , time : 1.502255s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 89 Node temp: 81 Source: 8 Coordinate: (2,0) Alert: True , time : 1.501279s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 90 Node temp: 83 Source: 9 Coordinate: (2,1) Alert: True , time : 1.518309s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 90 Node temp: 87 Source: 10 Coordinate: (2,2) Alert: True , time : 1.512645s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 82 Node temp: 87 Source: 12 Coordinate: (3,0) Alert: True , time : 1.517466s 
Time of Node:2020-10-29 16:17:40 ,Current time:2020-10-29 16:17:41,Infared temp: 70 Node temp: 83 Source: 13 Coordinate: (3,1) Alert: False , time : 1.518821s 
Time of Node:2020-10-29 16:17:39 ,Current time:2020-10-29 16:17:41,Infared temp: 86 Node temp: 87 Source: 14 Coordinate: (3,2) Alert: True , time : 1.916483s 
Total alerts received: 500 , True: 232 , False 268 
Total communication time 2.375697 s
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 73 Node temp: 88 Source: 1 Coordinate: (0,1) Alert: False , time : 0.000000s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 83 Source: 4 Coordinate: (1,0) Alert: False , time : 0.000107s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 89 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: True , time : 0.000454s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 71 Node temp: 90 Source: 12 Coordinate: (3,0) Alert: False , time : 0.000911s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 84 Source: 7 Coordinate: (1,3) Alert: False , time : 0.001898s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 89 Source: 8 Coordinate: (2,0) Alert: False , time : 0.010154s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 84 Node temp: 89 Source: 9 Coordinate: (2,1) Alert: True , time : 0.010224s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 85 Source: 10 Coordinate: (2,2) Alert: False , time : 0.010276s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 72 Node temp: 86 Source: 11 Coordinate: (2,3) Alert: False , time : 0.010322s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 83 Source: 12 Coordinate: (3,0) Alert: False , time : 0.002891s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 80 Node temp: 81 Source: 13 Coordinate: (3,1) Alert: False , time : 0.010415s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 82 Node temp: 86 Source: 14 Coordinate: (3,2) Alert: True , time : 0.010471s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 80 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: False , time : 0.002405s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 89 Node temp: 87 Source: 1 Coordinate: (0,1) Alert: True , time : 0.002438s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 90 Node temp: 83 Source: 3 Coordinate: (0,3) Alert: True , time : 0.010627s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 88 Node temp: 90 Source: 5 Coordinate: (1,1) Alert: True , time : 0.010682s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 84 Node temp: 85 Source: 6 Coordinate: (1,2) Alert: True , time : 0.010730s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 88 Node temp: 85 Source: 7 Coordinate: (1,3) Alert: True , time : 0.004278s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 80 Node temp: 85 Source: 8 Coordinate: (2,0) Alert: False , time : 0.008026s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 73 Node temp: 89 Source: 9 Coordinate: (2,1) Alert: False , time : 0.010745s 
